PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].RelPos_Y.Y;20003233;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].RelPos_Y.Z;20003234;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_X.T;20003223;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_X.X;20003220;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_X.Y;20003221;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_X.Z;20003222;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_Y.T;20003227;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_Y.X;20003224;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_Y.Y;20003225;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[0].VMPos_Y.Z;20003226;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].CamPos.T;20003239;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].CamPos.X;20003236;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].CamPos.Y;20003237;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].CamPos.Z;20003238;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_X.T;20003251;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_X.X;20003248;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_X.Y;20003249;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_X.Z;20003250;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_Y.T;20003255;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_Y.X;20003252;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_Y.Y;20003253;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].RelPos_Y.Z;20003254;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_X.T;20003243;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_X.X;20003240;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_X.Y;20003241;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_X.Z;20003242;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_Y.T;20003247;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_Y.X;20003244;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_Y.Y;20003245;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[1].VMPos_Y.Z;20003246;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].CamPos.T;20003259;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].CamPos.X;20003256;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].CamPos.Y;20003257;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].CamPos.Z;20003258;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_X.T;20003271;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_X.X;20003268;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_X.Y;20003269;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_X.Z;20003270;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_Y.T;20003275;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_Y.X;20003272;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_Y.Y;20003273;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].RelPos_Y.Z;20003274;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_X.T;20003263;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_X.X;20003260;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_X.Y;20003261;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_X.Z;20003262;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_Y.T;20003267;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_Y.X;20003264;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_Y.Y;20003265;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[2].VMPos_Y.Z;20003266;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].CamPos.T;20003279;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].CamPos.X;20003276;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].CamPos.Y;20003277;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].CamPos.Z;20003278;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_X.T;20003291;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_X.X;20003288;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_X.Y;20003289;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_X.Z;20003290;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_Y.T;20003295;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_Y.X;20003292;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_Y.Y;20003293;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].RelPos_Y.Z;20003294;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_X.T;20003283;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_X.X;20003280;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_X.Y;20003281;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_X.Z;20003282;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_Y.T;20003287;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_Y.X;20003284;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_Y.Y;20003285;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[3].VMPos_Y.Z;20003286;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].CamPos.T;20003299;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].CamPos.X;20003296;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].CamPos.Y;20003297;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].CamPos.Z;20003298;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_X.T;20003311;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_X.X;20003308;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_X.Y;20003309;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_X.Z;20003310;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_Y.T;20003315;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_Y.X;20003312;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_Y.Y;20003313;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].RelPos_Y.Z;20003314;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_X.T;20003303;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_X.X;20003300;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_X.Y;20003301;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_X.Z;20003302;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_Y.T;20003307;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_Y.X;20003304;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_Y.Y;20003305;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[4].VMPos_Y.Z;20003306;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].CamPos.T;20003319;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].CamPos.X;20003316;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].CamPos.Y;20003317;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].CamPos.Z;20003318;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_X.T;20003331;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_X.X;20003328;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_X.Y;20003329;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_X.Z;20003330;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_Y.T;20003335;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_Y.X;20003332;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_Y.Y;20003333;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].RelPos_Y.Z;20003334;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_X.T;20003323;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_X.X;20003320;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_X.Y;20003321;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_X.Z;20003322;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_Y.T;20003327;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_Y.X;20003324;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_Y.Y;20003325;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[5].VMPos_Y.Z;20003326;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].CamPos.T;20003339;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].CamPos.X;20003336;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].CamPos.Y;20003337;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].CamPos.Z;20003338;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_X.T;20003351;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_X.X;20003348;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_X.Y;20003349;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_X.Z;20003350;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_Y.T;20003355;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_Y.X;20003352;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_Y.Y;20003353;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].RelPos_Y.Z;20003354;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_X.T;20003343;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_X.X;20003340;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_X.Y;20003341;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_X.Z;20003342;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_Y.T;20003347;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_Y.X;20003344;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_Y.Y;20003345;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[6].VMPos_Y.Z;20003346;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].CamPos.T;20003359;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].CamPos.X;20003356;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].CamPos.Y;20003357;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].CamPos.Z;20003358;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_X.T;20003371;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_X.X;20003368;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_X.Y;20003369;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_X.Z;20003370;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_Y.T;20003375;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_Y.X;20003372;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_Y.Y;20003373;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].RelPos_Y.Z;20003374;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_X.T;20003363;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_X.X;20003360;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_X.Y;20003361;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_X.Z;20003362;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_Y.T;20003367;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_Y.X;20003364;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_Y.Y;20003365;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
ErrorMappingManager.ErrorMappingParam.ErrorMappingCamera[7].VMPos_Y.Z;20003366;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
